"subject" "activity" "group" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()"
"2" "SITTING" "training" 0.27804647810363 -0.0174037156201535 -0.108706753126403 -0.659006012209901 -0.574663589256997 -0.685809302533168 0.655403780719472 -0.0428552602722772 0.0989863203865842 -0.967318248382838 -0.967872114483498 -0.950527032229373 0.083036150640264 0.0085511432366439 -0.00833358284422442 -0.688290842971551 -0.659882293548503 -0.791555907698119 -0.0226184651030132 -0.0825613100662211 0.0856300140739274 -0.778854888192079 -0.788337353069307 -0.707842362890792 -0.102351248484818 -0.0396474458365083 -0.0537050890065842 -0.782159199706271 -0.842876898976898 -0.805131572112211 -0.612954600020165 -0.664944190643894 -0.612954600020165 -0.664944190643894 -0.698178717975578 -0.67740655915571 -0.697215435645214 -0.751867094400165 -0.817926914983498 -0.836695252788779 -0.686683361687459 -0.597826033060396 -0.721795011357921 -0.649668963112211 -0.589973283781188 -0.691502051363366 -0.198602249749611 0.0368143542626172 0.0576313854877343 -0.704545233563696 -0.672169937728383 -0.776556877994389 -0.69971028644901 -0.670499595138482 -0.805321131400726 0.0503076853565677 -0.162986782549505 -0.0842531159158581 -0.735053306689769 -0.787024167991749 -0.710526388575908 -0.793765150747525 -0.791685594933993 -0.73516871714538 -0.121755368017162 -0.202873446918944 -0.0316399537949505 -0.658447285951155 -0.721629701988614 0.0944562230932706 -0.675725990503663 -0.682719832047855 0.228258918206403 -0.778079208960396 -0.778439629709571 -0.0584568259669967 -0.839057513811881 -0.846514764620462 0.176925604192508
"2" "STANDING" "test" 0.268595205636364 -0.0192867074389394 -0.111651090326263 -0.650788909160606 -0.456259753985354 -0.630893001863636 0.657243899191919 -0.0686181655555556 0.10679036740404 -0.958324946717172 -0.953576080606061 -0.93887359689899 0.0835868911373737 0.00611187765247475 -0.00607491491689899 -0.659309592116667 -0.606793100151515 -0.75401945230303 -0.0256483096989899 -0.0789307564061111 0.082163496089899 -0.70994810379798 -0.642839666627273 -0.579620527478788 -0.0953189767722222 -0.0424081459060606 -0.0556613228575758 -0.733941115257576 -0.716353299126263 -0.715358641818182 -0.56833411675101 -0.614326377454545 -0.56833411675101 -0.614326377454545 -0.663144565966667 -0.626302305960101 -0.581261642571717 -0.626155662129697 -0.730864782378788 -0.707476828521212 -0.645734537631313 -0.506320391156566 -0.659532033916162 -0.654036248306667 -0.466298670467677 -0.644857545959596 -0.192436788947475 -0.0522809912542424 0.0634081553843434 -0.674120731307722 -0.629326860401515 -0.734465775308081 -0.674575997207071 -0.609033040979596 -0.772151009146465 -0.0582666224645455 -0.31606973410101 -0.175868678319848 -0.663525228784344 -0.642043649208939 -0.587217933571212 -0.726226342060606 -0.646762421016667 -0.616340393406566 -0.171197488890051 -0.225985834516768 -0.211723505111616 -0.603443252690404 -0.683038764726768 0.0499649593454545 -0.621138091371919 -0.635841381332323 0.0640208998290909 -0.653958606511717 -0.673230720494949 -0.118915872147677 -0.718871385552626 -0.713768868169192 0.0154760719333333
"2" "STANDING" "training" 0.273468802928311 -0.0180923463281951 -0.108606481618857 -0.652328775638013 -0.553856588065095 -0.620209948976638 0.644761745866084 0.0567043099363901 0.185524173492943 -0.959997693427948 -0.942418651108515 -0.925936633187045 0.0791204436155095 0.0109175826712118 -0.0066719229215262 -0.693845895969723 -0.669529731058152 -0.758449878741347 -0.0147047363557424 -0.0843614136253566 0.0873702697101383 -0.738242942737191 -0.70633520614556 -0.692777079883333 -0.102328463713151 -0.040736672250444 -0.058090008286607 -0.747355093300437 -0.782872569620451 -0.784473309898836 -0.576612072726492 -0.623554394603857 -0.576612072726492 -0.623554394603857 -0.689866770062955 -0.674063835466558 -0.634129551389025 -0.672901606277875 -0.770682815185953 -0.773831504216914 -0.669001671017031 -0.587990214375255 -0.667070932046943 -0.647399298411063 -0.566126352753122 -0.627134847410677 -0.234301293852983 -0.00163657491215793 0.0596042243193806 -0.705567747083916 -0.684461197889665 -0.743444062356332 -0.709720452151565 -0.676479307985569 -0.772671983068996 -0.0233027493881732 -0.202925219220728 -0.127209245747962 -0.690705960663028 -0.72409630700575 -0.689407672279476 -0.754987095865357 -0.700549496388574 -0.722908394992213 -0.0867287259461063 -0.171525982994578 -0.0481558542163028 -0.625243767494614 -0.68377153799163 0.0655158847916084 -0.669459335093013 -0.682874823589665 0.187144365280932 -0.702274711620306 -0.712895052135953 -0.0369669284360633 -0.779597921418777 -0.783320748146434 0.128933582101122
"2" "WALKING" "test" 0.273113115788079 -0.0191323183174834 -0.115649958175497 -0.605586497159272 -0.428962986589404 -0.589360062210596 0.660782866688742 -0.147219886910411 0.134865335090728 -0.963015508245033 -0.960033560165563 -0.945365383907285 0.0785353156747351 0.00708771249764901 0.000755760748377484 -0.557809603123841 -0.491875889831788 -0.741885388311258 -0.0517030657821192 -0.0568420186817881 0.0872599422291391 -0.710648927815894 -0.722943674337748 -0.634888927843046 -0.0875587491668874 -0.0433986835453642 -0.0557541828188742 -0.671679103311258 -0.783595466728477 -0.674611933293046 -0.535281800541722 -0.552812545643709 -0.535281800541722 -0.552812545643709 -0.587777445435431 -0.512115278415232 -0.614771054893146 -0.680584887880795 -0.746559539039735 -0.740088733655629 -0.57377091142947 -0.432566581302351 -0.630081222124834 -0.619788102803311 -0.464723862913245 -0.600678614835099 -0.106763418901788 0.105734176023146 0.087210586428 -0.561682049622185 -0.50890379901457 -0.715745330403974 -0.595105612895033 -0.509147543673841 -0.767087015496689 0.0868000536209801 -0.139776595362185 -0.0942651868218543 -0.638717694593046 -0.722068978635762 -0.601594889654305 -0.734588540182119 -0.72716774102649 -0.683114494539735 -0.00576500648245033 -0.0702155008665563 0.0513627291214901 -0.514569861316887 -0.646662308457285 0.192199738218212 -0.509746432970861 -0.518800797709272 0.193066821118212 -0.699742945221854 -0.725310337688742 0.0471324812379801 -0.751615078360927 -0.744194981440397 0.124612068599768
"3" "LAYING" "training" 0.276305836721932 -0.0175856077340209 -0.10589355727859 -0.615890785389034 -0.519047387875457 -0.522643273772115 0.696858200678851 0.0512698188974987 0.184343178348037 -0.974319118563969 -0.952288292767624 -0.92943263464752 0.0734799270148825 0.00730438257971279 -0.000653871890373369 -0.679007254150131 -0.6607705539047 -0.781644485013055 -0.0354229280326632 -0.0717482452402089 0.0834544586693995 -0.671005846122715 -0.538990663942298 -0.589783442185379 -0.0926769005274151 -0.0412903779669452 -0.0493556177875196 -0.780636429556136 -0.79894807305483 -0.76322854691906 -0.538131194183003 -0.588158111633681 -0.538131194183003 -0.588158111633681 -0.697050126998956 -0.658972148093473 -0.510032754098198 -0.573779428671018 -0.785870931331593 -0.810398514673629 -0.635650125322193 -0.55849001001906 -0.634958546900783 -0.609238911508407 -0.531321491840992 -0.506570361273995 -0.302775397984856 -0.0844208556775196 -0.0415480598651175 -0.685307771157441 -0.671673670524282 -0.755432212793734 -0.701879208571802 -0.672622022924282 -0.807184940939948 -0.131649976206266 -0.294148321077076 -0.168604693962381 -0.667418236692689 -0.629910665959817 -0.615699347830287 -0.676801995680601 -0.496310421449608 -0.620253390415144 -0.231709876750131 -0.361122796402089 -0.201705723987467 -0.600372067046214 -0.646522810920757 -0.0301197123824804 -0.656339723754047 -0.664600262443812 0.0817046208143603 -0.669600510563003 -0.589192650089817 -0.205094596687206 -0.811292332428198 -0.822805618746736 0.0433050556386684
"3" "WALKING" "training" 0.273428719636364 -0.017856067384956 -0.106492632429097 -0.623413602046921 -0.480015920697654 -0.653625579293255 0.707814353343108 -0.0260590480328739 0.0480937904190616 -0.966457565630499 -0.9445645371261 -0.926966278211144 0.0701731261988856 0.0144664329060411 -0.000526818872875367 -0.635484688041056 -0.55721186773783 -0.796066240234604 -0.0248490682828446 -0.0743565308442815 0.0866875497119062 -0.699262195705865 -0.76302218170088 -0.709483440322581 -0.0991554609633431 -0.0401923943695015 -0.0521178264170088 -0.689328428607038 -0.842659862111437 -0.743028500565982 -0.563140802770059 -0.591224780306452 -0.563140802770059 -0.591224780306452 -0.650182434328446 -0.607658214170381 -0.643150121648094 -0.674010290979472 -0.784056656246334 -0.80366136372434 -0.625733289873607 -0.501779938505279 -0.699656828592375 -0.623805015199414 -0.502753639795894 -0.657443765803519 -0.192817340495308 0.0389282523284457 0.00447261449052786 -0.645893496630499 -0.582949919157742 -0.780101644193548 -0.657844055881525 -0.559851186088408 -0.81080601659824 -0.0476941200470968 -0.236874240885924 -0.193657539305073 -0.642097719778592 -0.775144985073314 -0.670734708996481 -0.719276622702346 -0.758505287214076 -0.751008875659824 -0.102568067670674 -0.167675025582991 -0.0321862688221114 -0.579076453758064 -0.663079838985044 0.0770665587562757 -0.604752108072727 -0.615643694857361 0.11231984174566 -0.716822144279179 -0.703839403007038 -0.0846075231245126 -0.810085498651026 -0.810032718739003 0.0599628733252199
"4" "WALKING" "test" 0.277034464752577 -0.0133496817746907 -0.105916135927835 -0.68386446609433 -0.589609330539691 -0.741959040257732 0.731456509896907 0.072347989306416 0.193993433768041 -0.967576704329897 -0.94170652321134 -0.936724233273196 0.0780162237953608 -0.00103112981382989 -0.00737070069603093 -0.701066737438144 -0.670976701376289 -0.859502524793815 -0.0298726752979382 -0.0750086556675258 0.0956607416628866 -0.750915960835052 -0.828888294742268 -0.745904225824742 -0.10509869233866 -0.0410624426912371 -0.060866534304433 -0.77847958572165 -0.911436316752577 -0.790578254329897 -0.637532979814948 -0.670122122716495 -0.637532979814948 -0.670122122716495 -0.72234055742268 -0.71024608685567 -0.708221087886598 -0.749105473365979 -0.849581355824742 -0.870579517938144 -0.698994344226804 -0.610966605674742 -0.784964119020619 -0.679316495457474 -0.60587907902268 -0.739920171907216 -0.15574790130299 0.0520271215242268 -0.0138445406976804 -0.717973724971649 -0.684648403917526 -0.845383895412371 -0.710952957814433 -0.679116699128866 -0.872348615876289 0.0388340995747423 -0.174386827172165 -0.0764758920417526 -0.708097003278351 -0.851859241237113 -0.723913683350516 -0.765931837365979 -0.818105282886598 -0.778863649278351 -0.145349222123196 -0.357592715106186 -0.023592604357732 -0.668273665958763 -0.724979750463918 0.0691602833970103 -0.702045896773196 -0.723261097164948 0.165043041249278 -0.785172936701031 -0.769330760360825 -0.157891340330412 -0.867601944278351 -0.884187806804124 0.144910348074227
"4" "WALKING_UPSTAIRS" "test" 0.269685855146341 -0.0171085099442602 -0.110053359325203 -0.481157815330894 -0.384255322007236 -0.658285719430894 0.667377493902439 0.176064219895122 0.117030634772358 -0.954845868211382 -0.940959838617886 -0.948783616341463 0.080200587601626 0.0106812194621382 -0.00737856315243903 -0.522686832030976 -0.446980128646341 -0.817881987560976 -0.027473566188374 -0.0845813729861789 0.0958069867471545 -0.623295736308943 -0.749889456666667 -0.695570737073171 -0.112213469653659 -0.0384344734528455 -0.0529863681443902 -0.637528066829268 -0.888412003333333 -0.681795418349594 -0.441789745892683 -0.50629736504065 -0.441789745892683 -0.50629736504065 -0.551665062753089 -0.547890232756098 -0.574385249590244 -0.639915777398374 -0.771259192195122 -0.80255994195122 -0.518103409715447 -0.391561268041463 -0.708346275365854 -0.468588371045528 -0.422334649479756 -0.659623483821138 -0.229896701265041 0.136415181912195 -0.0204555236743252 -0.548003358486179 -0.470861077819187 -0.793248930406504 -0.540002452644715 -0.459377588636585 -0.841927060081301 -0.0626525261543089 -0.190358689715447 -0.164332976294309 -0.537445270313821 -0.799459630325203 -0.634729117447155 -0.652062731170732 -0.727336206422764 -0.748519078617886 -0.0761993841779675 -0.403312438185366 0.0995517018569106 -0.497723469494309 -0.590882542479675 0.139269821727642 -0.529301794643089 -0.576991683357724 0.153282705439837 -0.683314955211382 -0.674631635121951 -0.0842086255799187 -0.793458132276423 -0.829831474634146 0.181417870697967
"5" "WALKING" "training" 0.279177960301325 -0.0154833455336192 -0.105661736816887 -0.507691011391722 -0.402724906078146 -0.646443640175497 0.698153719072848 0.112313109736755 0.0921607197449904 -0.964629108807947 -0.939973777950331 -0.94207867884106 0.0841019899622517 0.0017656830384106 -0.0029537113427351 -0.575890535679801 -0.506544358609603 -0.78456199486755 -0.0294516873643046 -0.0774316445596026 0.0866267116745033 -0.709955676983444 -0.705638306688742 -0.606589817380795 -0.103522877147351 -0.0490624519374172 -0.0506258160122517 -0.662581310334437 -0.774114270364238 -0.564680771249007 -0.460866415568709 -0.521623451711921 -0.460866415568709 -0.521623451711921 -0.589313870006622 -0.589031268133113 -0.602770284825828 -0.664078383532781 -0.707383517582782 -0.734187493344371 -0.55123770513245 -0.440232431795033 -0.696171811490066 -0.492829885748676 -0.422162171100331 -0.649351210748344 -0.226370689942053 0.0748636861897351 0.0062663175707947 -0.604769869438742 -0.550991969857417 -0.768762357980132 -0.584013626983444 -0.491500434303907 -0.798835563807947 -0.10292084499106 -0.27429092242043 -0.163706246351656 -0.632239300829801 -0.71706218781457 -0.537329127293278 -0.73573857718543 -0.702290390960265 -0.669353687483444 -0.0381646986649007 -0.0720666007195695 0.0744028987918874 -0.528503022745033 -0.594259529756954 0.0781455594845364 -0.573176177044172 -0.613485123609272 0.131619298935099 -0.677355755703311 -0.715731148145695 0.062219113935298 -0.748829309536424 -0.735610602483444 0.0307564556565894
"6" "WALKING" "training" 0.269434151902542 -0.0163911123936864 -0.117900692084746 -0.647669170333475 -0.553142396078856 -0.789845077542373 0.670506153601695 0.0612321366461864 0.0584702778558475 -0.95651898940678 -0.952613166822034 -0.940646609533898 0.0866435091149576 0.00183060788194915 -0.000810930989618644 -0.667198721502542 -0.627357097410593 -0.871721440720339 -0.0342840234147034 -0.0772570116263983 0.104308754638941 -0.767068673052966 -0.761438068516949 -0.723490206153814 -0.0919680285336017 -0.0437656755737288 -0.0571513411507627 -0.739023005 -0.82004406309322 -0.70638507157161 -0.619147950475381 -0.626787109835169 -0.619147950475381 -0.626787109835169 -0.701327652220339 -0.659452354576271 -0.690488145614407 -0.722636443516102 -0.780046966228814 -0.79820274690678 -0.646620302652542 -0.578355099619068 -0.814738365169491 -0.649772161629703 -0.568609162121059 -0.793153623220339 -0.139166303662712 0.0503880064949576 0.0484582531687712 -0.677779817705085 -0.66059454675 -0.859603672415254 -0.686677797992797 -0.616329704501695 -0.882511909533898 -0.0295118597032627 -0.269652390936441 -0.113908219869915 -0.710060816508475 -0.761625061822034 -0.668113881479237 -0.786180311132627 -0.76410811809322 -0.770467456313559 -0.00638799606635593 -0.0908297418220339 0.0389196627572034 -0.631495453982373 -0.682816079716102 0.0867856673349576 -0.652860664036017 -0.669980860496186 0.12334013105 -0.73860950399661 -0.760907236300847 0.0355471964580509 -0.802472022627119 -0.807005713601695 0.0636448772440678
"6" "WALKING_UPSTAIRS" "training" 0.280179098426966 -0.0206949591117978 -0.110940029325843 -0.127000600558652 0.121465311011236 -0.361381608884045 0.736951892247191 -0.103190808202247 0.0184833048368539 -0.965208976741573 -0.946484614719101 -0.930654188651685 0.0674351008988764 -0.00310401228089887 -0.00609868840674157 -0.171553961355056 0.00409088203382023 -0.386900926617978 -0.0674309381887641 -0.0529948418524719 0.0787625669280899 -0.35344952441573 -0.267781342044944 -0.272215022761798 -0.0589128557764045 -0.0500700364842697 -0.0433103259283146 -0.0342001184382022 -0.300014548011236 -0.0509923894251685 -0.0554082692382022 -0.104608866786517 -0.0554082692382022 -0.104608866786517 -0.153888888820225 -0.0879004446179775 -0.175624994910562 -0.201180788774157 -0.202676039247191 -0.23683550005236 -0.133757972988764 0.102003878820225 -0.336322224157303 -0.127245614919101 0.0592301040449438 -0.432409407539326 -0.330407854494382 0.0818782474368539 0.284312710910112 -0.2089562025 -0.0871500384348314 -0.352981568269663 -0.207095971672 0.0354678201573034 -0.419621473955056 -0.270896174822472 -0.400274190841573 -0.0656116522338202 -0.0788327637831461 -0.248795741449438 -0.0819830495561798 -0.445412804202247 -0.28620515505618 -0.414621153179775 0.1225045045 0.0845962063707865 0.265781058932584 -0.0562800368966292 -0.274171341966292 0.143609598123595 -0.0759734389325843 -0.11028850707236 -0.0235437494146067 -0.156240715516854 -0.382816980159551 0.286221526499775 -0.252582563561798 -0.270829337453146 0.130006026935955
"7" "WALKING_UPSTAIRS" "training" 0.270211697814935 -0.0187904887668182 -0.112492375388312 -0.577518324748052 -0.546403365345779 -0.456473642256981 0.681289120844156 -0.0420221452496753 0.0342160711928604 -0.956538178587662 -0.955312554090909 -0.923304724090909 0.0831829573168831 0.00760909767418831 -0.00791725696048701 -0.615131377408279 -0.622997416262013 -0.664336860544416 -0.0518716929407792 -0.0646077113078896 0.0977671721406169 -0.687155474097403 -0.652408657909091 -0.663340760331169 -0.0942037376182662 -0.0414401406082792 -0.0610307928148701 -0.701731200484416 -0.674920114957468 -0.750808705594156 -0.511312036747403 -0.510669879158539 -0.511312036747403 -0.510669879158539 -0.622815767680292 -0.550560230585714 -0.581899897967532 -0.598670795839286 -0.713191348337662 -0.658017844948377 -0.593011288564935 -0.563547785174026 -0.531005941495552 -0.572347541484091 -0.567046977262987 -0.460792123277305 -0.311790512382468 -0.0300713296399351 0.0146620852844481 -0.637521940243831 -0.641687333850227 -0.642515716574286 -0.626785744584416 -0.628531630719481 -0.684856438953896 -0.11978430017462 -0.239501714015909 -0.220260861049058 -0.643767578493507 -0.630419275006169 -0.655083354905844 -0.703883646896104 -0.671161922837662 -0.698949518905844 -0.134491772785779 -0.103884514547565 -0.0863412384825 -0.518323878824675 -0.583819796092208 -0.0106873745212792 -0.553360009658182 -0.550683254908442 0.108695730522532 -0.628877272791136 -0.650923648207792 -0.0352276334005552 -0.668879188156396 -0.668963362464935 0.0631920436939935
"8" "WALKING_UPSTAIRS" "training" 0.270759063295374 -0.0181894974688612 -0.106809623683986 -0.582958863017438 -0.349383732046263 -0.499472687913167 0.647498175409253 0.0303211113118861 0.0836542406807936 -0.954256666035587 -0.94844645047331 -0.923180663601423 0.084215745375516 0.000860301581786478 -0.0196719912994306 -0.575993073911744 -0.458724925167972 -0.66835678475516 0.00359053897160142 -0.091077509832669 0.0640867611561922 -0.656219242281851 -0.570941237019217 -0.511392038012811 -0.104969855200356 -0.0400922240331673 -0.0582887148366548 -0.674984452240214 -0.683086930288968 -0.695970301754448 -0.468522592843416 -0.554038979266192 -0.468522592843416 -0.554038979266192 -0.534248616612028 -0.564471999961566 -0.476214943826192 -0.581422885341281 -0.673625525658363 -0.715838385516014 -0.581831414648399 -0.374944236206406 -0.550979388719929 -0.585343460535587 -0.378656458967972 -0.513206312959075 -0.216022261686477 0.0263297524124555 0.0913951982033452 -0.59163500910605 -0.495906215569395 -0.644285802406762 -0.598546245236655 -0.45636839585694 -0.691480916950178 0.0212336768810676 -0.169061574411388 -0.0826086104950178 -0.601382421248399 -0.575938482711388 -0.525562919047438 -0.675275353078292 -0.573087292172598 -0.553968587869751 -0.117102793715658 -0.153879695796192 -0.0430258806635231 -0.512106792856939 -0.651638076286121 0.146541439681957 -0.529244911130605 -0.618027414911032 0.271528870278648 -0.609984289180071 -0.636673891144128 -0.0232241525951918 -0.70215621546726 -0.755717299964413 0.223748693337011
"9" "WALKING_UPSTAIRS" "test" 0.270313841621528 -0.0209466555412396 -0.101233826213889 -0.555656544538194 -0.5758878952125 -0.506111776081806 0.670845545555556 -0.0467446999509028 0.104353653032743 -0.958784666180556 -0.949938115208333 -0.920554317815972 0.0840171430291667 0.00678485848399306 -0.00102998088194444 -0.578305161360069 -0.678923872274306 -0.721610094569444 -0.0701318154561458 -0.0729884312991667 0.109092913237986 -0.676452392569444 -0.670498220701389 -0.587557692291458 -0.0892254930640278 -0.0397344421815972 -0.053402884281875 -0.7617108665625 -0.773273878854167 -0.744656038298611 -0.505183470509188 -0.553038255314792 -0.505183470509188 -0.553038255314792 -0.621608245092361 -0.608862145384722 -0.550201866572569 -0.663198385034722 -0.7629795809375 -0.786176892048611 -0.579258404408681 -0.610267804090278 -0.592119122804271 -0.547995744907986 -0.586766083232639 -0.501074006965903 -0.291349229752569 -0.0879003298041667 -0.0304334227664236 -0.621377141312847 -0.699766614569444 -0.702931927996528 -0.572819893733993 -0.679065855003472 -0.739139922708333 -0.219176266215278 -0.296107744084757 -0.290292303180208 -0.639863219559028 -0.683924287600694 -0.612680463163889 -0.690689895534722 -0.667203220760417 -0.619468634127778 -0.205909254584222 -0.240880440259861 -0.196153280691528 -0.553186448295139 -0.624456827182986 -0.00358269125034722 -0.609193721940625 -0.611619343190972 0.0983598303289236 -0.700863097986111 -0.697729432621528 -0.108828634535764 -0.786473954201389 -0.801296292638889 0.0927763736788195
